event.id,visible,timestamp,location.long,location.lat,external.temperature,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name
9421419298,true,2007-08-13 00:30:00.000,31.60174,-24.80802,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419299,true,2007-08-13 01:02:00.000,31.601719,-24.80802,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419300,true,2007-08-13 01:30:00.000,31.60187,-24.80781,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419301,true,2007-08-13 02:00:00.000,31.60188,-24.80788,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419302,true,2007-08-13 03:30:00.000,31.602761,-24.807739,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419303,true,2007-08-13 04:30:00.000,31.60319,-24.807831,18,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419304,true,2007-08-13 05:00:00.000,31.603241,-24.807849,18,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419305,true,2007-08-13 06:00:00.000,31.6052,-24.80887,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419306,true,2007-08-13 07:30:00.000,31.606309,-24.808809,27,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419307,true,2007-08-13 08:00:00.000,31.606669,-24.807591,31,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419308,true,2007-08-13 09:00:00.000,31.60686,-24.80721,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419309,true,2007-08-13 09:30:00.000,31.60683,-24.807029,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419310,true,2007-08-13 10:01:00.000,31.605719,-24.80425,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419311,true,2007-08-13 10:30:00.000,31.60565,-24.804199,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419312,true,2007-08-13 11:30:00.000,31.60579,-24.80423,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419313,true,2007-08-13 13:00:00.000,31.603471,-24.80446,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419314,true,2007-08-13 14:00:00.000,31.60579,-24.804291,35,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419315,true,2007-08-13 14:30:00.000,31.608311,-24.803978999999998,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419316,true,2007-08-13 15:00:00.000,31.60836,-24.804089,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419317,true,2007-08-13 15:30:00.000,31.6084,-24.80403,32,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419318,true,2007-08-13 16:00:00.000,31.60826,-24.80378,30,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419319,true,2007-08-13 18:00:00.000,31.606651,-24.806401,26,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419320,true,2007-08-13 19:00:00.000,31.606651,-24.806429,24,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419321,true,2007-08-13 19:30:00.000,31.6066,-24.80639,24,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419322,true,2007-08-13 20:00:00.000,31.606641,-24.80638,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419323,true,2007-08-13 20:30:00.000,31.606641,-24.80636,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419324,true,2007-08-13 21:30:00.000,31.607619,-24.8078,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419325,true,2007-08-13 22:30:00.000,31.60836,-24.80839,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419326,true,2007-08-13 23:00:00.000,31.60873,-24.80898,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419327,true,2007-08-13 23:30:00.000,31.60873,-24.80885,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419328,true,2007-08-14 00:00:00.000,31.608919,-24.80895,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419329,true,2007-08-14 00:30:00.000,31.60874,-24.80894,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419330,true,2007-08-14 01:30:00.000,31.60979,-24.808799,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419331,true,2007-08-14 02:00:00.000,31.610531,-24.80883,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419332,true,2007-08-14 02:30:00.000,31.6105,-24.80886,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419333,true,2007-08-14 03:00:00.000,31.61049,-24.808809,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419334,true,2007-08-14 03:30:00.000,31.610081,-24.809481,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419335,true,2007-08-14 04:30:00.000,31.609481,-24.80966,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419336,true,2007-08-14 05:30:00.000,31.60603,-24.80921,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419337,true,2007-08-14 06:00:00.000,31.603221,-24.808071,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419338,true,2007-08-14 06:30:00.000,31.60307,-24.80694,25,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419339,true,2007-08-14 07:30:00.000,31.60566,-24.80423,31,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419340,true,2007-08-14 08:30:00.000,31.5993,-24.80447,32,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419341,true,2007-08-14 09:00:00.000,31.58902,-24.80316,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419342,true,2007-08-14 09:30:00.000,31.586841,-24.795811,35,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419343,true,2007-08-14 10:00:00.000,31.58633,-24.79494,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419344,true,2007-08-14 10:30:00.000,31.5874,-24.79443,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419345,true,2007-08-14 11:31:00.000,31.58669,-24.795911,37,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419346,true,2007-08-14 12:00:00.000,31.58611,-24.795699,37,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419347,true,2007-08-14 13:00:00.000,31.58834,-24.790769,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419348,true,2007-08-14 13:30:00.000,31.5889,-24.79078,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419349,true,2007-08-14 14:00:00.000,31.58988,-24.790629,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419350,true,2007-08-14 15:00:00.000,31.590271,-24.79044,32,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419351,true,2007-08-14 15:30:00.000,31.590731,-24.78937,31,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419352,true,2007-08-14 16:00:00.000,31.59011,-24.78938,30,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419353,true,2007-08-14 16:30:00.000,31.590741,-24.78821,29,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419354,true,2007-08-14 17:00:00.000,31.591339,-24.78807,28,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419355,true,2007-08-14 17:30:00.000,31.592141,-24.78748,27,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419356,true,2007-08-14 18:00:00.000,31.593349,-24.785819,26,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419357,true,2007-08-14 18:30:00.000,31.59281,-24.785109,25,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419358,true,2007-08-14 19:00:00.000,31.5942,-24.783641,25,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419359,true,2007-08-14 20:00:00.000,31.5953,-24.78217,26,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419360,true,2007-08-14 20:30:00.000,31.5955,-24.78163,26,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419361,true,2007-08-14 21:00:00.000,31.595829,-24.782601,25,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419362,true,2007-08-14 22:00:00.000,31.595839,-24.78256,24,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419363,true,2007-08-14 22:30:00.000,31.59585,-24.782609,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419364,true,2007-08-14 23:00:00.000,31.596151,-24.78252,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419365,true,2007-08-14 23:30:00.000,31.596391,-24.783541,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419366,true,2007-08-15 00:30:00.000,31.597349,-24.78434,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419367,true,2007-08-15 01:30:00.000,31.59696,-24.78551,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419368,true,2007-08-15 02:00:00.000,31.596899,-24.785531,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419369,true,2007-08-15 02:30:00.000,31.59695,-24.78562,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419370,true,2007-08-15 03:00:00.000,31.59679,-24.785781,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419371,true,2007-08-15 03:30:00.000,31.59621,-24.786841,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419372,true,2007-08-15 04:30:00.000,31.59503,-24.78882,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419373,true,2007-08-15 05:30:00.000,31.587891,-24.79529,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419374,true,2007-08-15 06:00:00.000,31.585781,-24.79743,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419375,true,2007-08-15 06:30:00.000,31.5843,-24.798779,26,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419376,true,2007-08-15 07:30:00.000,31.584251,-24.79927,30,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419377,true,2007-08-15 08:30:00.000,31.58481,-24.79962,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419378,true,2007-08-15 09:00:00.000,31.5848,-24.79964,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419379,true,2007-08-15 10:00:00.000,31.58667,-24.79575,32,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419380,true,2007-08-15 10:30:00.000,31.586371,-24.79647,32,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419381,true,2007-08-15 11:00:00.000,31.58595,-24.79691,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419382,true,2007-08-15 12:30:00.000,31.587531,-24.79446,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419383,true,2007-08-15 14:00:00.000,31.588371,-24.792371,31,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419384,true,2007-08-15 14:30:00.000,31.58809,-24.792539,31,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419385,true,2007-08-15 15:00:00.000,31.58831,-24.793339,31,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419386,true,2007-08-15 16:00:00.000,31.588031,-24.79561,30,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419387,true,2007-08-15 17:00:00.000,31.58914,-24.795349,28,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419388,true,2007-08-15 17:30:00.000,31.589449,-24.79471,28,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419389,true,2007-08-15 18:30:00.000,31.58643,-24.79648,26,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419390,true,2007-08-15 19:00:00.000,31.587209,-24.79552,25,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419391,true,2007-08-15 20:00:00.000,31.592501,-24.795479,24,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419392,true,2007-08-15 21:30:00.000,31.594889,-24.79561,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419393,true,2007-08-15 22:00:00.000,31.59531,-24.794981,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419394,true,2007-08-15 22:30:00.000,31.595699,-24.794769,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419395,true,2007-08-15 23:30:00.000,31.597019,-24.795571,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419396,true,2007-08-16 00:00:00.000,31.597009,-24.795441,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419397,true,2007-08-16 01:00:00.000,31.59707,-24.795441,18,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419398,true,2007-08-16 01:30:00.000,31.598521,-24.79482,17,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419399,true,2007-08-16 02:00:00.000,31.59857,-24.79479,17,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419400,true,2007-08-16 02:30:00.000,31.600460000000002,-24.793719,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419401,true,2007-08-16 03:30:00.000,31.60081,-24.79385,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419402,true,2007-08-16 04:00:00.000,31.601599,-24.79384,15,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419403,true,2007-08-16 04:30:00.000,31.60238,-24.791901,15,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419404,true,2007-08-16 05:00:00.000,31.602761,-24.791479,14,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419405,true,2007-08-16 05:31:00.000,31.60333,-24.79138,15,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419406,true,2007-08-16 06:00:00.000,31.60496,-24.79153,18,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419407,true,2007-08-16 06:30:00.000,31.605231,-24.79164,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419408,true,2007-08-16 07:00:00.000,31.60604,-24.79175,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419409,true,2007-08-16 07:30:00.000,31.60693,-24.793101,24,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419410,true,2007-08-16 08:00:00.000,31.60698,-24.793191,27,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419411,true,2007-08-16 08:30:00.000,31.6059,-24.794961,30,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419412,true,2007-08-16 09:01:00.000,31.606809,-24.79809,32,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419413,true,2007-08-16 09:30:00.000,31.607389,-24.8001,32,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419414,true,2007-08-16 11:00:00.000,31.605711,-24.80415,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419415,true,2007-08-16 13:00:00.000,31.604061,-24.80411,38,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419416,true,2007-08-16 13:30:00.000,31.603591,-24.803581,37,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419417,true,2007-08-16 14:30:00.000,31.606309,-24.80485,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419418,true,2007-08-16 16:00:00.000,31.606761,-24.806439,28,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419419,true,2007-08-16 16:30:00.000,31.606291,-24.80741,27,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419420,true,2007-08-16 17:00:00.000,31.60684,-24.80777,25,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419421,true,2007-08-16 17:30:00.000,31.607389,-24.80835,24,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419422,true,2007-08-16 18:30:00.000,31.60788,-24.80849,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419423,true,2007-08-16 19:00:00.000,31.607231,-24.808789,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419424,true,2007-08-16 19:30:00.000,31.607231,-24.808881,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419425,true,2007-08-16 20:00:00.000,31.6071,-24.808901,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419426,true,2007-08-16 20:30:00.000,31.608439,-24.8098,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419427,true,2007-08-16 21:00:00.000,31.60847,-24.810081,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419428,true,2007-08-16 22:00:00.000,31.60789,-24.81248,18,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419429,true,2007-08-16 22:30:00.000,31.608191,-24.812939,17,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419430,true,2007-08-16 23:00:00.000,31.608541,-24.81334,17,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419431,true,2007-08-16 23:30:00.000,31.60859,-24.813159,17,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419432,true,2007-08-17 00:00:00.000,31.60859,-24.81319,17,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419433,true,2007-08-17 01:00:00.000,31.6092,-24.81335,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419434,true,2007-08-17 01:30:00.000,31.609139,-24.813409,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419435,true,2007-08-17 02:00:00.000,31.609139,-24.813389,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419436,true,2007-08-17 02:30:00.000,31.60933,-24.81342,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419437,true,2007-08-17 03:00:00.000,31.611021,-24.812929,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419438,true,2007-08-17 03:30:00.000,31.61157,-24.81272,15,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419439,true,2007-08-17 04:00:00.000,31.611629,-24.81263,15,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419440,true,2007-08-17 05:30:00.000,31.613,-24.811721,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419441,true,2007-08-17 06:30:00.000,31.6126,-24.8119,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419442,true,2007-08-17 07:00:00.000,31.61276,-24.811749,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419443,true,2007-08-17 07:30:00.000,31.61287,-24.81106,27,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419444,true,2007-08-17 08:30:00.000,31.612791,-24.809849,32,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419445,true,2007-08-17 09:00:00.000,31.612449,-24.808919,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419446,true,2007-08-17 10:00:00.000,31.610431,-24.80756,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419447,true,2007-08-17 10:30:00.000,31.60861,-24.806051,39,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419448,true,2007-08-17 11:30:00.000,31.605691,-24.804181,39,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419449,true,2007-08-17 12:00:00.000,31.605499,-24.804209,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419450,true,2007-08-17 12:30:00.000,31.605489,-24.80435,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419451,true,2007-08-17 13:30:00.000,31.60427,-24.80556,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419452,true,2007-08-17 14:00:00.000,31.60296,-24.80542,36,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419453,true,2007-08-17 14:30:00.000,31.60163,-24.80543,35,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419454,true,2007-08-17 15:00:00.000,31.600439,-24.805001,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419455,true,2007-08-17 16:00:00.000,31.59904,-24.80613,30,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419456,true,2007-08-17 16:30:00.000,31.597949,-24.806079,28,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419457,true,2007-08-17 17:00:00.000,31.59731,-24.805739,26,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419458,true,2007-08-17 18:30:00.000,31.594769,-24.80552,24,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419459,true,2007-08-17 19:00:00.000,31.59422,-24.805729,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419460,true,2007-08-17 19:30:00.000,31.593599,-24.80627,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419461,true,2007-08-17 20:00:00.000,31.5921,-24.80545,23,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419462,true,2007-08-17 20:30:00.000,31.591569,-24.805619,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419463,true,2007-08-17 21:30:00.000,31.59009,-24.80459,22,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419464,true,2007-08-17 22:30:00.000,31.585209,-24.805341,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419465,true,2007-08-17 23:00:00.000,31.584951,-24.80587,21,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419466,true,2007-08-17 23:30:00.000,31.584259,-24.806891,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419467,true,2007-08-18 00:00:00.000,31.58434,-24.80683,20,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419468,true,2007-08-18 00:30:00.000,31.582609,-24.807869,19,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419469,true,2007-08-18 01:00:00.000,31.582739,-24.808079,18,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419470,true,2007-08-18 02:00:00.000,31.58267,-24.808171,17,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419471,true,2007-08-18 02:31:00.000,31.58252,-24.80816,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419472,true,2007-08-18 03:00:00.000,31.582461,-24.808181,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419473,true,2007-08-18 03:30:00.000,31.58234,-24.80816,16,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419474,true,2007-08-18 04:00:00.000,31.582019,-24.80813,15,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419475,true,2007-08-18 05:30:00.000,31.581,-24.808291,15,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419476,true,2007-08-18 07:30:00.000,31.580121,-24.810881,25,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419477,true,2007-08-18 08:00:00.000,31.579991,-24.811011,28,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419478,true,2007-08-18 09:00:00.000,31.579281,-24.81153,31,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419479,true,2007-08-18 09:30:00.000,31.57844,-24.811629,33,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419480,true,2007-08-18 10:00:00.000,31.57664,-24.81296,34,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419481,true,2007-08-18 10:30:00.000,31.575751,-24.813529,37,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
9421419482,true,2007-08-18 11:00:00.000,31.57488,-24.813361,37,gps,Loxodonta africana,AM239,AM239,ThermochronTracking Elephants Kruger 2007
